pid,still_employed,state,IP.Qualification,apply.time,first.accept.time,date.diff,first.shift,fifth.shift,day.diff.first_fifth,termination_date,IP.Application.Source,Prior.Work.History..years.,Prior.Work.History..distinct.jobs.
12270,Yes,MA,CNA,10/18/17,4/4/19,533,4/13/19,8/24/19,133,,Unknown,2,1
12275,Yes,MA,CNA,10/18/17,2/3/20,838,2/17/20,11/13/20,270,,Unknown,1,1
12289,Yes,MA,LPN,10/18/17,11/1/17,14,11/24/17,12/29/17,35,,Unknown,7,1
12323,Yes,MA,LPN,10/19/17,11/1/17,13,11/8/17,11/23/17,15,,Unknown,2,1
12356,Yes,RI,CNA,10/19/17,11/13/17,25,11/16/17,6/27/18,223,,Unknown,8,1
12428,Yes,MA,RN,10/20/17,1/21/20,823,2/6/20,2/28/20,22,,Unknown,8,1
12436,Yes,MA,RN,10/20/17,10/27/17,7,10/29/17,1/6/18,69,,Unknown,2,1
12463,Yes,MA,LPN,10/21/17,11/14/17,24,11/15/17,1/1/18,47,2/13/20,Unknown,2,1
12467,Yes,PA,CNA,10/21/17,10/25/17,4,10/27/17,11/2/17,6,11/22/20,Unknown,1,1
12505,Yes,MA,LPN,10/23/17,1/3/20,802,1/5/20,4/9/20,95,,Unknown,5,1
12516,Yes,MA,CNA,10/23/17,11/26/17,34,12/3/17,12/22/17,19,2/13/20,Unknown,6,1
12594,Yes,MA,CNA,10/23/17,11/6/17,14,11/8/17,11/13/17,5,11/22/20,Unknown,4,2
12596,Yes,MA,CNA,10/24/17,4/23/19,546,4/24/19,5/4/19,10,,Unknown,,0
12651,Yes,MD,RN,10/24/17,10/28/17,4,10/29/17,12/3/17,35,2/13/20,Unknown,6,2
12719,Yes,MA,CNA,10/25/17,10/26/17,1,10/29/17,11/5/17,7,,Unknown,1,1
12763,Yes,MA,RN,10/25/17,11/1/17,7,11/3/17,7/21/19,625,,Unknown,2,1
12771,Yes,MA,RN,10/25/17,8/29/18,308,9/3/18,10/31/20,789,2/13/20,Unknown,7,2
12781,Yes,PA,LPN,10/25/17,11/8/17,14,11/13/17,11/22/17,9,2/13/20,Unknown,30,2
12787,Yes,MA,LPN,10/26/17,5/8/20,925,9/14/20,9/25/20,11,,Unknown,5,3
12796,Yes,MA,CNA,10/26/17,1/12/18,78,6/6/18,8/22/18,77,,Unknown,3,1
12869,Yes,MA,CNA,10/27/17,10/31/17,4,11/4/17,11/24/17,20,2/13/20,Unknown,3,1
12870,Yes,MA,LPN,10/27/17,10/3/18,341,10/6/18,10/21/18,15,2/13/20,Unknown,9,1
12880,Yes,PA,LPN,10/27/17,2/2/20,828,3/1/20,11/9/20,253,,Unknown,1,2
12893,Yes,RI,CNA,10/27/17,10/28/17,1,10/31/17,11/21/17,21,2/13/20,Unknown,10,2
12942,Yes,RI,CNA,10/27/17,7/16/18,262,7/21/18,7/29/18,8,,Unknown,3,1
12951,Yes,RI,CNA,10/27/17,4/20/18,175,4/24/18,8/12/18,110,,Unknown,0,1
12952,Yes,RI,CNA,10/28/17,8/7/19,648,8/16/19,9/6/19,21,,Unknown,16,2
12956,Yes,MA,LPN,10/28/17,9/29/18,336,10/9/18,8/25/19,320,,Unknown,8,2
12973,Yes,MA,CNA,10/28/17,11/1/17,4,11/1/17,11/22/17,21,,Unknown,1,1
13025,Yes,MA,CNA,10/29/17,12/19/17,51,12/25/17,1/20/18,26,,Unknown,9,1
13047,Yes,MA,CNA,10/29/17,8/4/19,644,8/9/19,8/18/19,9,,Unknown,2,1
13065,Yes,MA,CNA,10/30/17,11/12/17,13,12/9/17,12/18/17,9,,Unknown,0,1
13067,Yes,RI,CNA,10/30/17,8/1/18,275,8/2/18,8/16/18,14,,Unknown,0,1
13123,Yes,MA,LPN,10/31/17,11/11/17,11,11/12/17,7/20/18,250,12/1/20,Unknown,2,1
13145,Yes,RI,CNA,10/31/17,7/13/18,255,7/14/18,8/11/18,28,11/22/20,Unknown,2,1
13238,Yes,RI,CNA,11/1/17,1/5/18,65,1/7/18,3/29/18,81,,Unknown,3,1
13290,Yes,PA,CNA,11/1/17,11/11/17,10,11/12/17,1/7/18,56,11/22/20,Unknown,2,1
13389,Yes,MA,CNA,11/2/17,11/8/17,6,11/10/17,11/19/17,9,,Unknown,2,1
13401,Yes,MA,CNA,11/2/17,12/13/17,41,12/25/17,1/3/18,9,,Unknown,10,1
13531,Yes,PA,LPN,11/4/17,12/22/17,48,12/22/17,12/13/18,356,2/13/20,Unknown,0,1
13552,Yes,MA,LPN,11/4/17,6/26/18,234,7/2/18,7/7/18,5,2/13/20,Unknown,3,1
13708,Yes,PA,LPN,11/6/17,11/18/17,12,11/17/20,11/26/20,9,2/13/20,Unknown,5,1
13716,Yes,MA,CNA,11/6/17,1/21/20,806,2/2/20,2/10/20,8,9/18/20,Unknown,2,1
13776,Yes,PA,CNA,11/6/17,11/16/17,10,11/20/17,12/4/17,14,,Unknown,6,1
13848,Yes,MD,CNA,11/7/17,11/15/17,8,11/21/17,12/29/17,38,,Unknown,5,1
13853,Yes,MA,CNA,11/7/17,11/9/17,2,11/19/17,4/19/19,516,,Unknown,1,1
13865,Yes,MA,CNA,11/7/17,2/26/18,111,3/4/18,3/29/18,25,2/13/20,Unknown,9,1
13867,Yes,PA,CNA,11/7/17,8/20/19,651,9/8/19,11/23/19,76,,Unknown,6,1
13879,Yes,MA,CNA,11/7/17,12/1/17,24,12/3/17,12/24/17,21,11/22/20,Unknown,0,1
13891,Yes,MA,CNA,11/7/17,11/13/17,6,11/24/17,12/7/17,13,,Unknown,3,1
13906,Yes,MA,CNA,11/8/17,11/10/17,2,10/27/20,11/16/20,20,2/13/20,Unknown,7,1
13921,Yes,PA,CNA,11/8/17,12/20/17,42,12/24/17,1/16/18,23,2/13/20,Unknown,1,1
13922,Yes,MA,CNA,11/8/17,11/17/17,9,11/17/17,11/23/17,6,,Unknown,9,1
13944,Yes,PA,CNA,11/8/17,8/13/18,278,8/19/18,8/26/18,7,,Unknown,3,1
13955,Yes,MA,CNA,11/8/17,7/26/18,260,7/28/18,11/23/18,118,,Unknown,10,1
13957,Yes,PA,LPN,11/8/17,11/29/18,386,12/31/18,10/1/19,274,11/22/20,Unknown,6,1
13964,Yes,PA,LPN,11/8/17,12/12/17,34,12/12/17,8/15/18,246,,Unknown,9,1
13975,Yes,PA,CNA,11/8/17,4/17/18,160,4/22/18,8/7/18,107,2/13/20,Unknown,4,1
13981,Yes,PA,CNA,11/8/17,7/18/19,617,7/27/19,5/24/20,302,,Unknown,1,1
13987,Yes,MA,LPN,11/8/17,11/19/17,11,11/20/17,12/17/17,27,,Unknown,3,2
14020,Yes,RI,CNA,11/8/17,3/2/18,114,3/3/18,3/18/18,15,11/22/20,Unknown,2,1
14074,Yes,PA,CNA,11/9/17,11/14/18,370,11/17/18,11/24/18,7,,Unknown,0,1
14087,Yes,MA,CNA,11/9/17,4/25/19,532,5/19/19,7/28/19,70,,Unknown,3,1
14088,Yes,MA,CNA,11/9/17,11/18/17,9,11/23/17,12/18/17,25,2/13/20,Unknown,3,1
14138,Yes,NH,CNA,11/9/17,11/16/17,7,11/19/17,11/28/17,9,,Unknown,1,1
14141,Yes,PA,LPN,11/9/17,11/25/17,16,11/26/17,12/28/19,762,,Unknown,1,1
14209,Yes,PA,CNA,11/11/17,8/13/19,640,3/29/20,4/5/20,7,,Unknown,2,1
14247,Yes,RI,CNA,11/12/17,6/22/18,222,6/27/18,8/28/18,62,2/13/20,Unknown,6,1
14249,Yes,RI,LPN,11/12/17,11/25/17,13,12/31/17,1/13/18,13,,Unknown,2,1
14261,Yes,PA,RN,11/12/17,12/5/17,23,12/7/17,12/15/17,8,2/13/20,Unknown,3,1
14269,Yes,MA,CNA,11/12/17,11/18/17,6,12/10/17,9/1/18,265,2/13/20,Unknown,12,1
14287,Yes,RI,CNA,11/13/17,7/30/18,259,9/6/19,9/13/19,7,,Unknown,1,1
14289,Yes,MA,CNA,11/13/17,11/18/17,5,11/25/17,1/13/18,49,,Unknown,12,1
14295,Yes,MA,RN,11/13/17,12/20/17,37,12/27/17,1/14/18,18,,Unknown,11,2
14406,Yes,MA,CNA,11/13/17,12/28/17,45,12/29/17,1/8/18,10,12/1/20,Unknown,3,2
14414,Yes,MA,LPN,11/13/17,11/17/17,4,11/18/17,1/16/18,59,,Unknown,9,1
14427,Yes,PA,CNA,11/14/17,6/18/19,581,6/23/19,7/8/19,15,,Unknown,2,4
14428,Yes,FL,CNA,11/14/17,11/20/17,6,11/23/17,12/16/17,23,,Unknown,4,1
14436,Yes,NJ,CNA,11/14/17,11/17/17,3,11/23/17,12/11/17,18,,Unknown,3,1
14437,Yes,MA,CNA,11/14/17,5/22/18,189,5/27/18,9/10/18,106,12/1/20,Unknown,2,1
14446,Yes,MA,CNA,11/14/17,11/14/17,0,11/18/17,11/26/17,8,,Unknown,3,2
14461,Yes,MA,LPN,11/14/17,6/5/18,203,6/16/18,7/1/18,15,12/1/20,Unknown,3,1
14482,Yes,MA,CNA,11/14/17,7/24/19,617,7/27/19,8/23/19,27,,Unknown,4,1
14515,Yes,PA,RN,11/14/17,12/12/17,28,12/17/17,12/25/17,8,,Unknown,10,1
14545,Yes,MA,LPN,11/15/17,8/27/18,285,9/5/18,10/14/18,39,,Unknown,13,1
14568,Yes,MA,CNA,11/15/17,8/2/18,260,8/5/18,10/2/18,58,12/1/20,Unknown,2,2
14584,Yes,PA,CNA,11/15/17,4/5/19,506,4/7/19,5/7/19,30,,Unknown,2,1
14622,Yes,MA,CNA,11/15/17,12/27/17,42,1/6/18,1/26/18,20,12/1/20,Unknown,14,3
14628,Yes,PA,CNA,11/15/17,10/12/19,696,10/13/19,10/25/19,12,,Unknown,9,1
14629,Yes,FL,CNA,11/15/17,1/19/18,65,1/21/18,1/28/18,7,,Unknown,1,1
14645,Yes,PA,CNA,11/16/17,12/31/17,45,9/5/20,11/8/20,64,2/13/20,Unknown,6,2
14710,Yes,MA,RN,11/16/17,11/24/17,8,11/26/17,1/10/18,45,,Unknown,4,1
14719,Yes,MA,CNA,11/16/17,11/22/17,6,12/16/17,12/25/17,9,,Unknown,10,1
14783,Yes,PA,CNA,11/17/17,8/23/20,1010,8/31/20,10/3/20,33,,Unknown,1,1
14803,Yes,MA,CNA,11/17/17,10/10/19,692,10/13/19,4/3/20,173,,Unknown,2,1
14840,Yes,MA,RN,11/18/17,7/30/19,619,8/3/19,8/26/19,23,,Unknown,13,2
14867,Yes,PA,LPN,11/18/17,12/8/17,20,12/10/17,12/25/17,15,,Unknown,11,2
14871,Yes,MA,CNA,11/18/17,11/28/17,10,11/30/17,1/3/18,34,2/13/20,Unknown,4,1
14881,Yes,RI,CNA,11/18/17,6/19/18,213,10/24/18,11/13/19,385,,Unknown,1,1
14884,Yes,PA,LPN,11/18/17,12/6/17,18,12/23/17,1/1/18,9,,Unknown,8,2
14891,Yes,MA,RN,11/19/17,1/16/18,58,1/21/18,1/28/18,7,,Unknown,18,2
14893,Yes,MA,CNA,11/19/17,12/2/17,13,12/31/17,4/17/18,107,12/3/20,Unknown,3,1
14920,Yes,RI,CNA,11/19/17,11/21/17,2,11/23/17,11/26/17,3,,Unknown,4,1
14982,Yes,RI,CNA,11/20/17,4/18/18,149,5/19/18,6/12/18,24,,Unknown,7,1
15011,Yes,RI,CNA,11/21/17,2/6/18,77,2/6/18,3/20/18,42,,Unknown,3,1
15087,Yes,MA,RN,11/21/17,11/25/19,734,12/1/19,12/12/19,11,,Unknown,4,1
15115,Yes,RI,LPN,11/21/17,1/24/18,64,1/25/18,2/4/18,10,,Unknown,0,1
15136,Yes,PA,CNA,11/21/17,12/20/17,29,12/30/17,3/18/20,809,,Unknown,8,1
15152,Yes,DE,LPN,11/22/17,6/4/18,194,6/13/18,6/16/18,3,,Unknown,2,1
15166,Yes,PA,CNA,11/22/17,11/29/17,7,12/2/17,12/16/17,14,,Unknown,5,1
15239,Yes,PA,CNA,11/22/17,7/17/18,237,7/20/18,3/12/20,601,,Unknown,0,1
15266,Yes,CT,CNA,11/22/17,9/8/18,290,9/9/18,9/16/18,7,2/13/20,Unknown,4,2
15269,Yes,PA,CNA,11/22/17,4/11/18,140,4/28/18,7/19/19,447,,Unknown,3,1
15285,Yes,MA,LPN,11/23/17,6/30/20,950,7/5/20,7/11/20,6,,Unknown,1,1
15293,Yes,MA,CNA,11/23/17,12/1/17,8,12/3/17,12/18/17,15,,Unknown,2,1
15333,Yes,PA,CNA,11/24/17,1/18/18,55,1/20/18,12/25/19,704,,Unknown,3,1
15373,Yes,MA,LPN,11/25/17,1/23/20,789,1/27/20,2/9/20,13,,Unknown,15,1
15407,Yes,PA,CNA,11/26/17,11/28/17,2,12/17/17,5/22/18,156,,Unknown,3,1
15413,Yes,PA,RN,11/26/17,12/24/17,28,12/28/17,1/19/18,22,2/13/20,Unknown,0,1
15434,Yes,MA,CNA,11/26/17,12/1/17,5,12/3/17,12/9/17,6,,Unknown,3,1
15445,Yes,MA,CNA,11/26/17,11/27/17,1,12/2/17,12/24/17,22,12/1/20,Unknown,12,1
15525,Yes,PA,CNA,11/27/17,4/4/19,493,9/10/20,9/18/20,8,,Unknown,1,1
15549,Yes,PA,LPN,11/27/17,9/23/19,665,10/5/19,11/2/19,28,,Unknown,6,1
15585,Yes,MA,RN,11/27/17,3/19/18,112,3/22/18,3/28/18,6,,Unknown,4,1
15653,Yes,MA,LPN,11/27/17,9/21/18,298,9/29/18,10/21/18,22,,Unknown,5,1
15661,Yes,PA,CNA,11/27/17,4/5/20,860,5/29/20,6/7/20,9,,Unknown,11,1
15701,Yes,MA,CNA,11/28/17,12/7/18,374,12/8/18,1/19/19,42,2/13/20,Unknown,3,1
15741,Yes,MA,CNA,11/28/17,11/29/17,1,12/8/17,2/10/19,429,10/14/20,Unknown,2,1
15753,Yes,MA,CNA,11/28/17,11/15/19,717,11/25/19,12/18/19,23,,Unknown,4,2
15763,Yes,MA,LPN,11/28/17,10/17/19,688,10/24/19,11/9/19,16,,Unknown,1,2
15782,Yes,MA,LPN,11/28/17,5/9/19,527,5/12/19,6/3/19,22,12/1/20,Unknown,10,1
15832,Yes,MA,CNA,11/29/17,11/30/17,1,12/3/17,1/13/18,41,,Unknown,6,1
15878,Yes,MA,RN,11/29/17,12/8/17,9,12/9/17,12/16/17,7,,Unknown,2,1
15883,Yes,MA,RN,11/29/17,4/7/18,129,4/20/18,5/16/18,26,,Unknown,5,3
15939,Yes,PA,CNA,11/30/17,1/7/18,38,1/31/18,2/21/18,21,2/13/20,Unknown,4,2
15964,Yes,MA,LPN,11/30/17,3/30/18,120,4/12/18,4/16/18,4,2/13/20,Unknown,4,1
16047,Yes,PA,CNA,12/1/17,10/11/19,679,10/16/19,10/25/19,9,,Unknown,15,1
16081,Yes,PA,RN,12/1/17,6/5/18,186,7/7/18,7/22/18,15,,Unknown,13,4
16108,Yes,PA,CNA,12/1/17,1/27/20,787,2/2/20,3/5/20,32,,Unknown,4,1
16138,Yes,MA,LPN,12/2/17,12/8/17,6,12/10/17,12/20/17,10,,Unknown,2,1
16219,Yes,MA,CNA,12/3/17,4/20/18,138,4/25/18,9/15/19,508,,Unknown,10,1
16243,Yes,MA,CNA,12/4/17,8/2/18,241,8/4/18,9/8/18,35,,Unknown,3,2
16278,Yes,MA,LPN,12/4/17,2/7/18,65,9/4/19,9/14/19,10,,Unknown,6,1
16314,Yes,RI,CNA,12/4/17,1/7/19,399,1/8/19,1/24/19,16,,Unknown,1,1
16349,Yes,MA,LPN,12/4/17,12/6/17,2,10/1/18,8/30/19,333,,Unknown,2,1
16365,Yes,PA,RN,12/4/17,1/20/18,47,1/20/18,7/4/18,165,,Unknown,5,1
16491,Yes,PA,LPN,12/5/17,3/8/20,824,4/1/20,4/15/20,14,,Unknown,6,1
16545,Yes,PA,CNA,12/6/17,11/14/18,343,11/19/18,1/26/19,68,,Unknown,6,1
16596,Yes,PA,CNA,12/6/17,4/2/20,848,4/19/20,9/9/20,143,,Unknown,9,2
16600,Yes,PA,CNA,12/6/17,3/20/19,469,4/6/19,8/25/19,141,,Unknown,1,1
16645,Yes,PA,LPN,12/6/17,3/8/19,457,3/30/19,5/3/19,34,,Unknown,4,2
16655,Yes,PA,CNA,12/7/17,11/4/19,697,11/4/19,11/18/19,14,,Unknown,2,1
16668,Yes,PA,LPN,12/7/17,12/22/17,15,12/25/17,6/13/18,170,,Unknown,6,1
16680,Yes,PA,CNA,12/7/17,5/13/19,522,5/19/19,6/1/19,13,,Unknown,3,1
16690,Yes,PA,CNA,12/7/17,4/3/19,482,4/9/19,4/19/19,10,,Unknown,2,1
16695,Yes,NJ,LPN,12/7/17,10/31/18,328,2/20/19,3/25/19,33,12/1/20,Unknown,3,1
16753,Yes,MA,LPN,12/7/17,1/6/18,30,1/8/18,3/14/20,796,,Unknown,4,1
16782,Yes,MA,LPN,12/8/17,7/5/19,574,7/7/19,7/20/19,13,,Unknown,7,2
16786,Yes,MA,CNA,12/8/17,12/30/17,22,12/31/17,3/12/18,71,,Unknown,2,1
16806,Yes,MA,CNA,12/8/17,12/27/17,19,1/14/18,1/22/18,8,,Unknown,2,1
16896,Yes,PA,LPN,12/10/17,4/20/19,496,5/15/19,1/31/20,261,,Unknown,3,1
16927,Yes,MA,LPN,12/10/17,4/17/19,493,4/21/19,4/29/19,8,5/22/20,Unknown,1,1
16931,Yes,PA,CNA,12/10/17,1/9/18,30,1/10/18,1/30/18,20,,Unknown,2,1
16945,Yes,PA,CNA,12/10/17,1/3/18,24,3/20/18,10/31/19,590,,Unknown,1,1
16948,Yes,MA,CNA,12/10/17,11/23/19,713,11/27/19,12/9/19,12,,Unknown,3,1
16972,Yes,PA,LPN,12/11/17,12/19/17,8,1/11/18,2/23/18,43,,Unknown,4,2
16991,Yes,PA,CNA,12/11/17,1/16/18,36,1/18/18,1/26/18,8,,Unknown,0,1
17011,Yes,MA,CNA,12/11/17,8/22/18,254,12/10/18,1/11/19,32,,Unknown,1,1
17054,Yes,MA,CNA,12/11/17,1/27/18,47,1/29/18,7/2/18,154,2/13/20,Unknown,4,1
17062,Yes,PA,CNA,12/11/17,2/23/18,74,3/23/18,7/8/18,107,,Unknown,3,2
17098,Yes,RI,CNA,12/12/17,3/12/18,90,3/16/18,8/23/18,160,,Unknown,5,1
17106,Yes,RI,CNA,12/12/17,12/14/17,2,12/17/17,1/11/18,25,,Unknown,1,1
17129,Yes,MA,CNA,12/12/17,9/7/18,269,9/9/18,11/19/18,71,,Unknown,1,1
17137,Yes,PA,CNA,12/12/17,1/15/20,764,3/22/20,4/10/20,19,,Unknown,1,1
17163,Yes,MA,RN,12/12/17,12/20/17,8,12/25/17,10/31/19,675,,Unknown,4,1
17242,Yes,PA,CNA,12/13/17,6/25/18,194,7/7/18,7/22/18,15,,Unknown,1,1
17410,Yes,PA,CNA,12/14/17,2/7/19,420,2/13/19,3/18/19,33,,Unknown,4,2
17415,Yes,PA,CNA,12/14/17,12/28/17,14,9/19/18,9/27/18,8,12/1/20,Unknown,16,3
17440,Yes,VA,CNA,12/14/17,1/29/18,46,1/31/18,1/11/19,345,2/13/20,Unknown,7,1
17544,Yes,MA,RN,12/15/17,12/20/17,5,12/21/17,2/14/18,55,,Unknown,6,1
17598,Yes,PA,RN,12/16/17,12/29/17,13,6/7/18,11/21/18,167,12/1/20,Unknown,5,1
17633,Yes,MA,CNA,12/17/17,5/13/19,512,5/19/19,2/11/20,268,,Unknown,3,1
17634,Yes,MA,CNA,12/17/17,11/8/19,691,1/23/20,1/28/20,5,5/12/20,Unknown,6,1
17644,Yes,PA,CNA,12/17/17,6/1/18,166,6/8/18,10/5/18,119,12/1/20,Unknown,0,1
17693,Yes,NJ,CNA,12/18/17,1/20/18,33,2/10/18,3/24/18,42,,Unknown,4,1
17694,Yes,RI,CNA,12/18/17,3/26/18,98,3/30/18,4/9/18,10,,Unknown,3,1
17725,Yes,PA,RN,12/18/17,10/22/19,673,11/5/19,12/9/19,34,,Unknown,3,1
17759,Yes,PA,LPN,12/18/17,6/2/19,531,6/17/19,7/26/19,39,,Unknown,7,1
17767,Yes,PA,CNA,12/18/17,1/18/18,31,1/24/18,8/5/18,193,,Unknown,3,1
17769,Yes,PA,CNA,12/18/17,12/22/17,4,12/25/17,1/19/18,25,,Unknown,7,2
17791,Yes,PA,CNA,12/18/17,2/17/18,61,2/17/18,12/24/19,675,,Unknown,5,1
17795,Yes,PA,CNA,12/18/17,12/28/17,10,12/31/17,1/6/18,6,,Unknown,18,2
17824,Yes,MA,CNA,12/18/17,7/10/20,935,7/17/20,8/16/20,30,,Unknown,3,1
17935,Yes,PA,CNA,12/19/17,8/12/19,601,8/19/19,8/25/19,6,,Unknown,3,2
17976,Yes,PA,LPN,12/20/17,12/20/17,0,8/13/18,9/2/18,20,,Unknown,2,1
17984,Yes,PA,CNA,12/20/17,12/27/17,7,12/30/17,1/15/18,16,,Unknown,2,2
17986,Yes,MA,CNA,12/20/17,5/13/20,875,5/16/20,5/24/20,8,,Unknown,2,2
18015,Yes,RI,RN,12/20/17,9/16/18,270,1/6/19,8/12/19,218,,Unknown,0,1
18052,Yes,PA,LPN,12/20/17,12/22/17,2,12/26/17,12/31/17,5,12/1/20,Unknown,0,1
18055,Yes,MA,CNA,12/20/17,12/28/17,8,1/2/18,1/8/18,6,,Unknown,2,1
18070,Yes,NJ,CNA,12/20/17,1/17/18,28,1/23/18,1/28/18,5,2/13/20,Unknown,1,1
18104,Yes,PA,RN,12/21/17,1/11/18,21,5/29/19,11/6/19,161,,Unknown,4,2
18201,Yes,PA,LPN,12/22/17,1/9/18,18,2/2/18,7/14/18,162,,Unknown,5,1
18236,Yes,PA,LPN,12/22/17,12/26/17,4,12/26/17,4/30/19,490,,Unknown,5,1
18285,Yes,MA,LPN,12/22/17,2/13/18,53,2/24/18,3/5/19,374,,Unknown,1,1
18290,Yes,RI,CNA,12/22/17,3/3/19,436,3/6/19,3/29/19,23,,Unknown,3,1
18313,Yes,RI,CNA,12/23/17,1/17/18,25,1/18/18,2/4/18,17,,Unknown,1,1
18335,Yes,MA,CNA,12/23/17,1/1/18,9,1/6/18,1/13/18,7,2/13/20,Unknown,10,1
18376,Yes,RI,CNA,12/24/17,1/29/19,401,2/1/19,3/10/19,37,,Unknown,1,1
18442,Yes,MA,CNA,12/25/17,8/16/18,234,8/3/19,9/6/20,400,,Unknown,3,1
18481,Yes,MA,LPN,12/26/17,1/31/19,401,2/3/19,2/13/19,10,,Unknown,6,1
18486,Yes,MA,LPN,12/26/17,7/14/18,200,7/26/18,9/7/18,43,,Unknown,8,1
18501,Yes,MA,CNA,12/26/17,1/5/18,10,1/7/18,1/21/18,14,,Unknown,4,1
18506,Yes,OH,CNA,12/26/17,1/24/18,29,12/31/18,4/15/19,105,,Unknown,1,1
18531,Yes,PA,CNA,12/26/17,1/3/18,8,1/6/18,7/11/19,551,,Unknown,3,1
18588,Yes,PA,CNA,12/27/17,9/13/19,625,9/16/19,11/8/19,53,,Unknown,2,2
18639,Yes,MA,CNA,12/27/17,2/10/18,45,2/11/18,11/18/18,280,,Unknown,3,1
18646,Yes,MA,CNA,12/27/17,1/25/18,29,1/27/18,2/3/18,7,,Unknown,9,1
18666,Yes,MA,RN,12/27/17,1/16/18,20,1/17/18,1/28/18,11,,Unknown,5,1
18695,Yes,RI,CNA,12/28/17,1/29/18,32,1/29/18,12/28/18,333,,Unknown,1,1
18755,Yes,PA,CNA,12/28/17,12/29/17,1,12/31/17,2/18/18,49,2/13/20,Unknown,1,1
18772,Yes,MA,LPN,12/28/17,3/30/18,92,4/1/18,8/3/18,124,2/13/20,Unknown,1,1
18880,Yes,PA,CNA,12/29/17,1/11/20,743,1/16/20,1/29/20,13,12/1/20,Unknown,3,1
18897,Yes,PA,CNA,12/29/17,1/12/18,14,1/21/18,5/20/18,119,,Unknown,6,2
18901,Yes,MA,CNA,12/29/17,1/10/18,12,1/10/18,1/21/18,11,,Unknown,3,1
18924,Yes,PA,RN,12/29/17,1/11/19,378,1/13/19,1/17/19,4,,Unknown,7,2
18935,Yes,PA,CNA,12/29/17,1/10/18,12,1/24/18,2/6/18,13,,Unknown,1,1
18945,Yes,PA,CNA,12/30/17,1/30/18,31,2/15/18,3/4/18,17,,Unknown,1,1
18951,Yes,PA,RN,12/30/17,3/19/18,79,5/22/18,6/4/18,13,,Unknown,4,1
18966,Yes,MA,LPN,12/30/17,3/4/18,64,3/5/18,3/12/18,7,12/1/20,Unknown,6,1
18987,Yes,PA,CNA,12/30/17,8/5/20,949,8/13/20,8/26/20,13,,Unknown,9,1
18996,Yes,RI,CNA,12/31/17,3/28/18,87,4/1/18,11/24/19,602,,Unknown,2,2
19032,Yes,PA,CNA,1/1/18,1/17/18,16,1/20/18,2/18/18,29,12/1/20,Unknown,0,1
19131,Yes,PA,LPN,1/2/18,5/27/20,876,6/3/20,6/13/20,10,,Unknown,7,3
19147,Yes,NH,LPN,1/2/18,6/7/19,521,6/15/19,6/24/19,9,,Unknown,2,1
19169,Yes,PA,LPN,1/2/18,3/13/18,70,3/28/20,4/8/20,11,2/13/20,Unknown,2,1
19229,Yes,MA,RN,1/2/18,1/5/18,3,1/9/18,1/26/18,17,,Unknown,2,1
19246,Yes,MA,CNA,1/2/18,1/12/18,10,1/14/18,1/29/18,15,2/13/20,Unknown,1,1
19258,Yes,DE,CNA,1/2/18,12/4/18,336,12/21/18,5/27/19,157,,Unknown,2,1
19260,Yes,PA,CNA,1/2/18,4/15/18,103,4/15/18,6/6/19,417,,Unknown,2,2
19276,Yes,PA,RN,1/2/18,1/4/18,2,1/4/18,2/1/18,28,,Unknown,3,1
19332,Yes,PA,RN,1/2/18,8/2/19,577,8/17/19,9/12/19,26,,Unknown,2,1
19367,Yes,RI,CNA,1/3/18,8/10/18,219,8/19/18,9/16/18,28,,Unknown,3,1
19408,Yes,RI,CNA,1/3/18,7/18/19,561,7/21/19,7/30/19,9,,Unknown,2,1
19420,Yes,PA,CNA,1/3/18,1/18/18,15,1/18/18,2/10/18,23,,Unknown,2,1
19446,Yes,MA,CNA,1/3/18,1/22/18,19,1/26/18,2/26/19,396,,Unknown,4,5
19479,Yes,MA,LPN,1/3/18,6/5/20,884,6/10/20,6/13/20,3,,Unknown,6,1
19535,Yes,PA,CNA,1/4/18,1/29/18,25,4/4/18,4/12/18,8,12/1/20,Unknown,1,1
19549,Yes,PA,LPN,1/4/18,10/17/18,286,5/5/19,5/20/19,15,,Unknown,3,1
19562,Yes,PA,CNA,1/4/18,8/20/18,228,8/26/18,9/23/18,28,2/13/20,Unknown,6,1
19573,Yes,PA,RN,1/4/18,2/6/19,398,2/13/19,3/16/19,31,12/1/20,Unknown,9,1
19602,Yes,PA,LPN,1/4/18,3/13/18,68,8/21/19,3/13/20,205,,Unknown,6,1
19621,Yes,MA,CNA,1/5/18,2/25/19,416,2/28/19,3/4/19,4,,Unknown,8,1
19687,Yes,PA,LPN,1/5/18,1/18/18,13,3/12/18,4/1/18,20,,Unknown,0,1
19712,Yes,PA,CNA,1/5/18,7/15/19,556,7/23/19,8/24/19,32,12/1/20,Unknown,3,1
19729,Yes,PA,CNA,1/6/18,7/7/18,182,7/20/18,8/8/18,19,,Unknown,2,1
19730,Yes,PA,CNA,1/6/18,1/19/18,13,1/19/18,5/27/18,128,,Unknown,1,1
19743,Yes,PA,LPN,1/6/18,1/21/18,15,1/22/18,2/14/18,23,,Unknown,5,1
19815,Yes,MA,CNA,1/7/18,1/18/19,376,1/20/19,2/6/20,382,,Unknown,5,1
19868,Yes,PA,LPN,1/7/18,3/26/20,809,4/8/20,4/18/20,10,,Unknown,4,1
19884,Yes,PA,CNA,1/7/18,4/18/19,466,4/23/19,6/20/19,58,12/1/20,Unknown,4,1
